Date,Open,High,Low,Close,Volume,Symbol
2012-07-22,3818.45,3818.45,3755.0,3763.2,0,NIFTY_AUTO
2012-07-23,3765.8,3783.9,3743.55,3758.5,0,NIFTY_AUTO
2012-07-24,3741.45,3746.0,3703.45,3735.8,0,NIFTY_AUTO
2012-07-25,3742.25,3752.8,3689.1,3701.1,0,NIFTY_AUTO
2012-07-26,3751.95,3766.75,3711.45,3735.1,0,NIFTY_AUTO
2012-07-29,3747.6,3822.5,3746.55,3818.2,0,NIFTY_AUTO
2012-07-30,3818.2,3833.45,3771.5,3829.7,0,NIFTY_AUTO
2012-07-31,3823.2,3844.35,3809.05,3823.5,0,NIFTY_AUTO
2012-08-01,3809.1,3809.8,3784.8,3804.1,0,NIFTY_AUTO
2012-08-02,3784.85,3785.9,3745.35,3778.7,0,NIFTY_AUTO
2012-08-05,3824.4,3857.8,3820.65,3852.0,0,NIFTY_AUTO
2012-08-06,3857.8,3915.55,3853.2,3910.5,0,NIFTY_AUTO
2012-08-07,3919.8,3978.5,3919.8,3951.2,0,NIFTY_AUTO
2012-08-08,3964.05,4016.75,3942.45,3969.2,0,NIFTY_AUTO
2012-08-09,3953.95,3957.4,3917.75,3930.2,0,NIFTY_AUTO
2012-08-12,3928.7,3933.8,3892.7,3924.6,0,NIFTY_AUTO
2012-08-13,3918.25,3959.6,3915.8,3954.9,0,NIFTY_AUTO
2012-08-15,3963.7,4006.25,3958.15,3988.4,0,NIFTY_AUTO
2012-08-16,3999.35,4041.2,3999.35,4014.3,0,NIFTY_AUTO
2012-08-20,4022.6,4074.45,4022.6,4067.7,0,NIFTY_AUTO
2012-08-21,4052.7,4099.35,4052.5,4077.7,0,NIFTY_AUTO
2012-08-22,4079.6,4088.4,4030.2,4042.2,0,NIFTY_AUTO
2012-08-23,4023.5,4047.65,3998.9,4040.1,0,NIFTY_AUTO
2012-08-26,4045.05,4057.35,4020.2,4024.6,0,NIFTY_AUTO
2012-08-27,4018.95,4026.15,3969.35,3984.5,0,NIFTY_AUTO
2012-08-28,3982.75,3984.2,3911.8,3927.2,0,NIFTY_AUTO
2012-08-29,3910.1,3962.7,3880.55,3931.2,0,NIFTY_AUTO
2012-08-30,3924.7,3929.45,3869.6,3889.2,0,NIFTY_AUTO
2012-09-02,3897.05,3940.5,3887.3,3905.3,0,NIFTY_AUTO
2012-09-03,3900.15,3935.15,3892.6,3931.0,0,NIFTY_AUTO
2012-09-04,3909.8,3922.0,3886.8,3893.1,0,NIFTY_AUTO
2012-09-05,3879.75,3930.1,3867.7,3915.8,0,NIFTY_AUTO
2012-09-06,3966.6,4001.7,3964.85,3994.8,0,NIFTY_AUTO
2012-09-07,4004.55,4018.7,4003.05,4014.3,0,NIFTY_AUTO
2012-09-09,4008.2,4045.35,3997.5,4036.2,0,NIFTY_AUTO
2012-09-10,4011.4,4032.9,3997.1,4030.0,0,NIFTY_AUTO
2012-09-11,4042.25,4094.1,4042.25,4089.6,0,NIFTY_AUTO
2012-09-12,4092.9,4108.05,4069.3,4078.8,0,NIFTY_AUTO
2012-09-13,4120.75,4196.39,4120.75,4191.2,0,NIFTY_AUTO
2012-09-16,4241.64,4319.25,4241.64,4264.2,0,NIFTY_AUTO
2012-09-17,4257.8,4275.6,4247.85,4267.39,0,NIFTY_AUTO
2012-09-19,4222.85,4279.25,4213.5,4248.5,0,NIFTY_AUTO
2012-09-20,4269.14,4339.25,4265.35,4318.0,0,NIFTY_AUTO
2012-09-23,4319.14,4382.05,4319.14,4352.2,0,NIFTY_AUTO
2012-09-24,4360.05,4387.6,4302.14,4318.0,0,NIFTY_AUTO
2012-09-25,4293.5,4327.35,4276.89,4302.6,0,NIFTY_AUTO
2012-09-26,4312.75,4357.64,4284.05,4297.6,0,NIFTY_AUTO
2012-09-27,4328.5,4407.95,4328.5,4369.5,0,NIFTY_AUTO
2012-09-30,4378.89,4415.35,4372.55,4399.89,0,NIFTY_AUTO
2012-10-02,4392.95,4422.25,4377.35,4390.6,0,NIFTY_AUTO
2012-10-03,4408.25,4430.89,4379.95,4383.2,0,NIFTY_AUTO
2012-10-04,4408.3,4465.75,4076.5,4406.89,0,NIFTY_AUTO
2012-10-07,4409.95,4415.45,4349.39,4355.89,0,NIFTY_AUTO
2012-10-08,4363.55,4395.64,4323.75,4347.6,0,NIFTY_AUTO
2012-10-09,4321.14,4351.35,4309.89,4314.39,0,NIFTY_AUTO
2012-10-10,4321.1,4349.89,4279.8,4337.8,0,NIFTY_AUTO
2012-10-11,4326.35,4360.6,4308.25,4314.6,0,NIFTY_AUTO
2012-10-14,4309.1,4317.5,4290.05,4303.1,0,NIFTY_AUTO
2012-10-15,4289.35,4309.75,4248.95,4258.3,0,NIFTY_AUTO
2012-10-16,4288.2,4298.1,4250.35,4278.39,0,NIFTY_AUTO
2012-10-17,4291.85,4341.05,4287.8,4334.39,0,NIFTY_AUTO
2012-10-18,4331.6,4344.0,4278.85,4297.39,0,NIFTY_AUTO
2012-10-21,4287.8,4314.45,4259.95,4295.39,0,NIFTY_AUTO
2012-10-22,4288.64,4288.75,4252.39,4263.39,0,NIFTY_AUTO
2012-10-24,4258.0,4294.75,4253.75,4286.6,0,NIFTY_AUTO
2012-10-25,4280.1,4333.2,4280.1,4323.5,0,NIFTY_AUTO
2012-10-28,4330.35,4358.75,4304.45,4324.1,0,NIFTY_AUTO
2012-10-29,4325.55,4332.3,4235.5,4263.7,0,NIFTY_AUTO
2012-10-30,4265.25,4333.95,4265.2,4329.39,0,NIFTY_AUTO
2012-10-31,4342.64,4436.05,4340.55,4427.6,0,NIFTY_AUTO
2012-11-01,4465.39,4496.3,4448.25,4488.7,0,NIFTY_AUTO
2012-11-04,4485.0,4500.3,4436.8,4463.8,0,NIFTY_AUTO
2012-11-05,4449.3,4458.89,4424.7,4445.0,0,NIFTY_AUTO
2012-11-06,4442.95,4508.95,4442.95,4478.0,0,NIFTY_AUTO
2012-11-07,4446.6,4531.05,4431.25,4515.0,0,NIFTY_AUTO
2012-11-08,4515.2,4529.45,4484.7,4495.2,0,NIFTY_AUTO
2012-11-11,4504.45,4508.3,4472.55,4490.8,0,NIFTY_AUTO
2012-11-12,4491.45,4504.2,4474.3,4478.5,0,NIFTY_AUTO
2012-11-14,4441.7,4446.85,4415.85,4441.0,0,NIFTY_AUTO
2012-11-15,4440.75,4457.2,4359.89,4374.1,0,NIFTY_AUTO
2012-11-18,4380.6,4423.85,4380.55,4413.7,0,NIFTY_AUTO
2012-11-19,4443.39,4464.05,4404.1,4439.8,0,NIFTY_AUTO
2012-11-20,4448.14,4456.89,4421.6,4437.39,0,NIFTY_AUTO
2012-11-21,4439.75,4478.0,4423.39,4428.89,0,NIFTY_AUTO
2012-11-22,4420.8,4449.2,4415.3,4443.5,0,NIFTY_AUTO
2012-11-25,4457.1,4470.45,4429.95,4434.5,0,NIFTY_AUTO
2012-11-26,4451.3,4488.3,4448.1,4480.6,0,NIFTY_AUTO
2012-11-28,4492.0,4575.05,4491.55,4566.89,0,NIFTY_AUTO
2012-11-29,4569.1,4602.1,4532.14,4556.0,0,NIFTY_AUTO
2012-12-02,4559.3,4595.89,4554.95,4568.39,0,NIFTY_AUTO
2012-12-03,4569.45,4578.89,4535.85,4550.6,0,NIFTY_AUTO
2012-12-04,4560.55,4590.05,4550.35,4554.39,0,NIFTY_AUTO
2012-12-05,4575.3,4605.39,4540.14,4592.1,0,NIFTY_AUTO
2012-12-06,4598.05,4665.45,4598.05,4618.1,0,NIFTY_AUTO
2012-12-09,4621.1,4639.45,4591.7,4604.3,0,NIFTY_AUTO
2012-12-10,4603.35,4633.89,4564.05,4605.0,0,NIFTY_AUTO
2012-12-11,4617.35,4660.1,4617.35,4647.39,0,NIFTY_AUTO
2012-12-12,4676.85,4731.14,4669.95,4685.5,0,NIFTY_AUTO
2012-12-13,4683.8,4720.35,4676.45,4714.3,0,NIFTY_AUTO
2012-12-16,4705.39,4765.39,4705.39,4744.6,0,NIFTY_AUTO
2012-12-17,4766.2,4788.0,4749.35,4769.39,0,NIFTY_AUTO
2012-12-18,4793.95,4853.39,4793.64,4847.3,0,NIFTY_AUTO
2012-12-19,4849.6,4856.8,4802.25,4814.2,0,NIFTY_AUTO
2012-12-20,4784.55,4802.35,4740.5,4752.89,0,NIFTY_AUTO
2012-12-23,4767.6,4802.8,4752.05,4773.89,0,NIFTY_AUTO
2012-12-25,4767.3,4812.95,4763.25,4792.6,0,NIFTY_AUTO
2012-12-26,4804.2,4841.5,4774.95,4783.5,0,NIFTY_AUTO
2012-12-27,4798.35,4821.64,4779.64,4801.5,0,NIFTY_AUTO
2012-12-30,4802.25,4835.3,4802.25,4830.5,0,NIFTY_AUTO
2012-12-31,4859.1,4880.7,4851.3,4869.5,0,NIFTY_AUTO
2013-01-01,4893.25,4919.8,4891.25,4911.3,0,NIFTY_AUTO
2013-01-02,4934.5,4937.55,4898.25,4905.3,0,NIFTY_AUTO
2013-01-03,4901.6,4902.75,4871.8,4892.89,0,NIFTY_AUTO
2013-01-06,4913.2,4949.25,4906.5,4913.2,0,NIFTY_AUTO
2013-01-07,4924.5,4936.8,4909.0,4915.3,0,NIFTY_AUTO
2013-01-08,4937.7,5002.85,4937.7,4951.7,0,NIFTY_AUTO
2013-01-09,4978.55,5007.64,4959.0,4970.89,0,NIFTY_AUTO
2013-01-10,4980.5,4988.5,4893.25,4908.3,0,NIFTY_AUTO
2013-01-13,4908.89,4925.75,4870.89,4882.1,0,NIFTY_AUTO
2013-01-14,4896.95,4940.5,4889.75,4903.2,0,NIFTY_AUTO
2013-01-15,4892.89,4900.0,4774.85,4784.0,0,NIFTY_AUTO
2013-01-16,4796.5,4834.7,4793.89,4806.6,0,NIFTY_AUTO
2013-01-17,4807.7,4807.7,4757.05,4778.2,0,NIFTY_AUTO
2013-01-20,4786.64,4790.6,4746.14,4765.1,0,NIFTY_AUTO
2013-01-21,4764.0,4778.8,4726.5,4739.3,0,NIFTY_AUTO
2013-01-22,4738.5,4754.64,4674.85,4699.6,0,NIFTY_AUTO
2013-01-23,4587.1,4605.2,4524.5,4579.89,0,NIFTY_AUTO
2013-01-24,4585.55,4686.75,4585.55,4679.0,0,NIFTY_AUTO
2013-01-27,4688.3,4737.25,4687.0,4723.2,0,NIFTY_AUTO
2013-01-28,4710.95,4762.0,4676.25,4680.8,0,NIFTY_AUTO
2013-01-29,4691.85,4699.14,4651.39,4658.5,0,NIFTY_AUTO
2013-01-30,4650.6,4684.6,4635.45,4649.89,0,NIFTY_AUTO
2013-01-31,4649.45,4679.95,4539.95,4591.0,0,NIFTY_AUTO
2013-02-03,4647.3,4664.55,4620.1,4628.1,0,NIFTY_AUTO
2013-02-04,4598.6,4620.85,4590.6,4611.89,0,NIFTY_AUTO
2013-02-05,4634.1,4638.75,4597.25,4605.5,0,NIFTY_AUTO
2013-02-06,4593.3,4625.55,4593.3,4615.1,0,NIFTY_AUTO
2013-02-07,4636.75,4660.2,4552.45,4566.0,0,NIFTY_AUTO
2013-02-10,4592.7,4597.45,4563.05,4571.2,0,NIFTY_AUTO
2013-02-11,4584.14,4617.3,4569.75,4611.7,0,NIFTY_AUTO
2013-02-12,4656.7,4677.05,4617.64,4628.0,0,NIFTY_AUTO
2013-02-13,4630.05,4632.6,4549.05,4567.1,0,NIFTY_AUTO
2013-02-14,4518.25,4595.45,4509.95,4585.3,0,NIFTY_AUTO
2013-02-17,4581.2,4594.75,4566.64,4586.2,0,NIFTY_AUTO
2013-02-18,4583.8,4635.2,4571.05,4627.89,0,NIFTY_AUTO
2013-02-19,4634.05,4647.8,4607.39,4619.6,0,NIFTY_AUTO
2013-02-20,4593.85,4595.85,4543.89,4550.8,0,NIFTY_AUTO
2013-02-21,4534.89,4553.6,4491.1,4526.8,0,NIFTY_AUTO
2013-02-24,4550.2,4572.95,4525.95,4563.6,0,NIFTY_AUTO
2013-02-25,4528.5,4528.5,4417.8,4436.0,0,NIFTY_AUTO
2013-02-26,4444.89,4489.7,4384.55,4469.5,0,NIFTY_AUTO
2013-02-27,4511.0,4521.7,4409.5,4424.8,0,NIFTY_AUTO
2013-02-28,4441.7,4502.05,4417.25,4481.6,0,NIFTY_AUTO
2013-03-03,4474.25,4478.8,4418.5,4454.2,0,NIFTY_AUTO
2013-03-04,4449.8,4544.75,4449.8,4531.0,0,NIFTY_AUTO
2013-03-05,4543.89,4570.14,4524.64,4546.6,0,NIFTY_AUTO
2013-03-06,4526.1,4589.95,4513.64,4578.0,0,NIFTY_AUTO
2013-03-07,4589.3,4613.39,4569.39,4601.2,0,NIFTY_AUTO
2013-03-10,4609.8,4625.5,4569.55,4578.8,0,NIFTY_AUTO
2013-03-11,4596.35,4624.3,4562.55,4584.6,0,NIFTY_AUTO
2013-03-12,4578.55,4578.55,4514.14,4520.8,0,NIFTY_AUTO
2013-03-13,4509.2,4541.5,4459.14,4534.7,0,NIFTY_AUTO
2013-03-14,4540.7,4554.05,4490.05,4498.6,0,NIFTY_AUTO
2013-03-17,4473.45,4478.85,4428.8,4438.5,0,NIFTY_AUTO
2013-03-18,4456.75,4474.75,4351.6,4375.39,0,NIFTY_AUTO
2013-03-19,4365.75,4389.7,4330.6,4373.2,0,NIFTY_AUTO
2013-03-20,4370.55,4370.55,4262.75,4283.1,0,NIFTY_AUTO
2013-03-21,4304.55,4338.0,4255.55,4284.89,0,NIFTY_AUTO
2013-03-24,4313.75,4324.0,4233.45,4247.89,0,NIFTY_AUTO
2013-03-25,4237.25,4278.75,4209.8,4258.6,0,NIFTY_AUTO
2013-03-27,4241.75,4241.75,4179.45,4224.6,0,NIFTY_AUTO
2013-03-31,4215.1,4216.3,4174.85,4195.0,0,NIFTY_AUTO
2013-04-01,4179.45,4215.55,4146.5,4210.8,0,NIFTY_AUTO
2013-04-02,4198.85,4206.8,4098.95,4111.5,0,NIFTY_AUTO
2013-04-03,4089.1,4146.2,4078.8,4092.9,0,NIFTY_AUTO
2013-04-04,4091.2,4131.45,4076.7,4116.39,0,NIFTY_AUTO
2013-04-07,4131.89,4157.2,4096.3,4134.1,0,NIFTY_AUTO
2013-04-08,4152.45,4189.85,4134.5,4140.1,0,NIFTY_AUTO
2013-04-09,4152.89,4177.75,4098.05,4174.5,0,NIFTY_AUTO
2013-04-10,4221.39,4234.35,4174.64,4206.89,0,NIFTY_AUTO
2013-04-11,4175.5,4207.25,4171.39,4180.5,0,NIFTY_AUTO
2013-04-14,4145.14,4165.0,4122.2,4143.1,0,NIFTY_AUTO
2013-04-15,4118.6,4254.25,4108.8,4245.0,0,NIFTY_AUTO
2013-04-16,4267.64,4309.89,4248.8,4298.2,0,NIFTY_AUTO
2013-04-17,4279.3,4417.39,4279.3,4397.7,0,NIFTY_AUTO
2013-04-21,4409.64,4438.35,4391.89,4423.6,0,NIFTY_AUTO
2013-04-22,4423.35,4428.64,4379.64,4424.3,0,NIFTY_AUTO
2013-04-24,4455.89,4552.05,4454.14,4542.1,0,NIFTY_AUTO
2013-04-25,4533.2,4602.2,4501.75,4574.7,0,NIFTY_AUTO
2013-04-28,4591.35,4627.35,4587.64,4605.1,0,NIFTY_AUTO
2013-04-29,4607.1,4642.89,4536.3,4632.39,0,NIFTY_AUTO
2013-05-01,4591.8,4686.85,4591.2,4647.7,0,NIFTY_AUTO
2013-05-02,4634.45,4634.45,4567.05,4589.3,0,NIFTY_AUTO
2013-05-05,4584.95,4665.39,4584.0,4658.2,0,NIFTY_AUTO
2013-05-06,4663.6,4712.7,4653.2,4705.7,0,NIFTY_AUTO
2013-05-07,4721.85,4728.35,4680.5,4687.1,0,NIFTY_AUTO
2013-05-08,4688.7,4709.05,4658.75,4675.6,0,NIFTY_AUTO
2013-05-09,4680.8,4782.39,4680.8,4776.7,0,NIFTY_AUTO
2013-05-10,4763.64,4776.7,4755.5,4771.2,0,NIFTY_AUTO
2013-05-12,4760.35,4772.64,4663.39,4675.0,0,NIFTY_AUTO
2013-05-13,4678.1,4701.45,4645.95,4675.89,0,NIFTY_AUTO
2013-05-14,4700.35,4809.1,4698.8,4788.3,0,NIFTY_AUTO
2013-05-15,4774.8,4815.1,4756.35,4765.1,0,NIFTY_AUTO
2013-05-16,4751.7,4788.55,4740.75,4761.0,0,NIFTY_AUTO
2013-05-19,4769.64,4893.35,4769.64,4802.8,0,NIFTY_AUTO
2013-05-20,4804.75,4809.45,4716.5,4729.8,0,NIFTY_AUTO
2013-05-21,4749.3,4762.85,4692.25,4711.8,0,NIFTY_AUTO
2013-05-22,4671.5,4705.05,4588.89,4637.6,0,NIFTY_AUTO
2013-05-23,4664.25,4684.75,4580.05,4645.0,0,NIFTY_AUTO
2013-05-26,4629.85,4678.14,4601.75,4669.3,0,NIFTY_AUTO
2013-05-27,4673.25,4742.55,4634.1,4736.1,0,NIFTY_AUTO
2013-05-28,4753.95,4763.3,4722.05,4752.2,0,NIFTY_AUTO
2013-05-29,4785.35,4869.3,4784.45,4855.39,0,NIFTY_AUTO
2013-05-30,4843.5,4853.45,4761.14,4769.0,0,NIFTY_AUTO
2013-06-02,4734.45,4744.3,4683.3,4726.7,0,NIFTY_AUTO
2013-06-03,4715.75,4770.8,4692.55,4706.7,0,NIFTY_AUTO
2013-06-04,4693.25,4730.0,4688.1,4713.3,0,NIFTY_AUTO
2013-06-05,4684.85,4729.39,4671.39,4713.1,0,NIFTY_AUTO
2013-06-06,4702.64,4733.0,4630.05,4646.1,0,NIFTY_AUTO
2013-06-09,4670.3,4684.35,4596.39,4619.6,0,NIFTY_AUTO
2013-06-10,4605.3,4608.05,4528.6,4564.5,0,NIFTY_AUTO
2013-06-11,4552.25,4556.35,4485.89,4535.39,0,NIFTY_AUTO
2013-06-12,4504.89,4504.89,4399.1,4419.3,0,NIFTY_AUTO
2013-06-13,4468.85,4556.45,4458.25,4543.2,0,NIFTY_AUTO
2013-06-16,4569.14,4636.35,4527.7,4625.89,0,NIFTY_AUTO
2013-06-17,4616.95,4639.7,4601.5,4617.89,0,NIFTY_AUTO
2013-06-18,4601.6,4607.35,4573.8,4591.0,0,NIFTY_AUTO
2013-06-19,4532.5,4557.2,4486.75,4512.7,0,NIFTY_AUTO
2013-06-20,4481.3,4538.39,4448.35,4505.6,0,NIFTY_AUTO
2013-06-23,4487.14,4499.05,4423.25,4439.7,0,NIFTY_AUTO
2013-06-24,4446.64,4474.75,4375.0,4457.0,0,NIFTY_AUTO
2013-06-25,4447.39,4455.3,4353.3,4379.89,0,NIFTY_AUTO
2013-06-26,4416.6,4443.14,4384.3,4404.5,0,NIFTY_AUTO
2013-06-27,4447.6,4551.7,4447.6,4539.39,0,NIFTY_AUTO
2013-06-30,4523.1,4639.8,4493.1,4630.1,0,NIFTY_AUTO
2013-07-01,4602.85,4620.64,4572.64,4589.3,0,NIFTY_AUTO
2013-07-02,4544.2,4580.75,4515.35,4556.7,0,NIFTY_AUTO
2013-07-03,4568.3,4599.35,4540.8,4588.2,0,NIFTY_AUTO
2013-07-04,4625.0,4632.05,4582.35,4593.2,0,NIFTY_AUTO
2013-07-07,4539.35,4542.55,4493.0,4524.6,0,NIFTY_AUTO
2013-07-08,4534.35,4551.7,4509.3,4535.1,0,NIFTY_AUTO
2013-07-09,4528.39,4536.89,4463.45,4470.6,0,NIFTY_AUTO
2013-07-10,4511.89,4549.25,4475.5,4489.8,0,NIFTY_AUTO
2013-07-11,4496.35,4504.2,4452.85,4492.89,0,NIFTY_AUTO
2013-07-14,4480.0,4522.95,4472.64,4515.0,0,NIFTY_AUTO
2013-07-15,4456.14,4495.75,4445.2,4485.5,0,NIFTY_AUTO
2013-07-16,4505.89,4510.35,4415.8,4449.7,0,NIFTY_AUTO
2013-07-17,4444.95,4476.7,4403.0,4462.3,0,NIFTY_AUTO
2013-07-18,4466.39,4575.6,4466.39,4536.5,0,NIFTY_AUTO
2013-07-21,4515.85,4596.0,4515.85,4584.6,0,NIFTY_AUTO
2013-07-22,4595.5,4628.0,4577.45,4600.1,0,NIFTY_AUTO
2013-07-23,4579.5,4590.45,4509.64,4536.3,0,NIFTY_AUTO
2013-07-24,4531.35,4588.39,4529.45,4547.5,0,NIFTY_AUTO
2013-07-25,4572.8,4578.75,4498.45,4527.7,0,NIFTY_AUTO
2013-07-28,4508.6,4554.95,4508.6,4535.39,0,NIFTY_AUTO
2013-07-29,4538.3,4544.5,4427.8,4441.39,0,NIFTY_AUTO
2013-07-30,4419.75,4485.7,4378.05,4474.0,0,NIFTY_AUTO
2013-07-31,4486.05,4512.14,4397.35,4411.5,0,NIFTY_AUTO
2013-08-01,4421.5,4421.5,4356.25,4390.3,0,NIFTY_AUTO
2013-08-04,4399.2,4446.1,4349.64,4369.39,0,NIFTY_AUTO
2013-08-05,4350.64,4366.3,4315.85,4329.7,0,NIFTY_AUTO
2013-08-06,4318.05,4320.45,4242.64,4268.7,0,NIFTY_AUTO
2013-08-07,4299.1,4358.85,4299.1,4344.7,0,NIFTY_AUTO
2013-08-11,4377.35,4408.85,4359.64,4384.3,0,NIFTY_AUTO
2013-08-12,4390.25,4495.25,4384.5,4480.6,0,NIFTY_AUTO
2013-08-13,4522.35,4642.05,4522.35,4622.39,0,NIFTY_AUTO
2013-08-15,4611.25,4630.14,4502.0,4512.6,0,NIFTY_AUTO
2013-08-18,4475.7,4475.7,4323.89,4368.5,0,NIFTY_AUTO
2013-08-19,4321.05,4321.05,4259.95,4274.2,0,NIFTY_AUTO
2013-08-20,4322.0,4348.35,4187.1,4210.2,0,NIFTY_AUTO
2013-08-21,4191.8,4300.0,4168.7,4281.7,0,NIFTY_AUTO
2013-08-22,4302.2,4388.3,4285.95,4355.39,0,NIFTY_AUTO
2013-08-25,4378.89,4398.2,4322.0,4357.7,0,NIFTY_AUTO
2013-08-26,4322.39,4322.39,4230.05,4244.3,0,NIFTY_AUTO
2013-08-27,4217.05,4272.35,4127.89,4249.39,0,NIFTY_AUTO
2013-08-28,4262.1,4365.7,4232.7,4347.0,0,NIFTY_AUTO
2013-08-29,4363.64,4363.64,4292.6,4345.6,0,NIFTY_AUTO
2013-09-01,4320.5,4367.3,4293.0,4354.5,0,NIFTY_AUTO
2013-09-02,4367.35,4395.1,4283.95,4291.39,0,NIFTY_AUTO
2013-09-03,4328.64,4412.0,4314.95,4398.89,0,NIFTY_AUTO
2013-09-04,4452.25,4502.35,4427.45,4443.0,0,NIFTY_AUTO
2013-09-05,4454.35,4454.35,4378.85,4432.8,0,NIFTY_AUTO
2013-09-09,4465.45,4719.8,4465.45,4697.89,0,NIFTY_AUTO
2013-09-10,4687.55,4737.55,4658.8,4706.1,0,NIFTY_AUTO
2013-09-11,4721.39,4724.75,4601.64,4627.7,0,NIFTY_AUTO
2013-09-12,4623.95,4677.1,4614.64,4662.0,0,NIFTY_AUTO
2013-09-15,4716.1,4755.39,4652.14,4683.1,0,NIFTY_AUTO
2013-09-16,4661.64,4721.05,4659.3,4713.39,0,NIFTY_AUTO
2013-09-17,4745.2,4754.75,4689.55,4716.7,0,NIFTY_AUTO
2013-09-18,4812.85,4865.0,4811.55,4847.2,0,NIFTY_AUTO
2013-09-19,4832.6,4871.14,4702.75,4773.39,0,NIFTY_AUTO
2013-09-22,4747.75,4782.8,4699.89,4714.39,0,NIFTY_AUTO
2013-09-23,4706.5,4789.39,4706.5,4769.7,0,NIFTY_AUTO
2013-09-24,4787.64,4809.95,4733.0,4769.1,0,NIFTY_AUTO
2013-09-25,4766.64,4798.7,4759.05,4766.6,0,NIFTY_AUTO
2013-09-26,4773.8,4796.39,4738.89,4748.7,0,NIFTY_AUTO
2013-09-29,4726.75,4740.85,4651.05,4681.89,0,NIFTY_AUTO
2013-09-30,4699.7,4741.85,4666.7,4727.1,0,NIFTY_AUTO
2013-10-02,4750.8,4856.35,4742.8,4843.5,0,NIFTY_AUTO
2013-10-03,4840.7,4957.45,4840.7,4887.6,0,NIFTY_AUTO
2013-10-06,4890.75,4904.89,4847.3,4888.2,0,NIFTY_AUTO
2013-10-07,4923.6,4961.85,4879.6,4889.7,0,NIFTY_AUTO
2013-10-08,4873.95,4924.64,4868.1,4917.0,0,NIFTY_AUTO
2013-10-09,4922.45,5017.89,4918.55,5006.3,0,NIFTY_AUTO
2013-10-10,5041.8,5114.85,5010.39,5099.39,0,NIFTY_AUTO
2013-10-13,5104.45,5146.5,5100.35,5116.0,0,NIFTY_AUTO
2013-10-14,5124.75,5156.8,5066.8,5085.89,0,NIFTY_AUTO
2013-10-16,5091.2,5091.2,5015.35,5024.89,0,NIFTY_AUTO
2013-10-17,5045.14,5109.85,5037.39,5091.89,0,NIFTY_AUTO
2013-10-20,5098.55,5174.7,5097.64,5122.8,0,NIFTY_AUTO
2013-10-21,5132.2,5152.14,5088.39,5099.89,0,NIFTY_AUTO
2013-10-22,5109.7,5123.55,5002.35,5059.7,0,NIFTY_AUTO
2013-10-23,5059.85,5138.39,5059.85,5094.7,0,NIFTY_AUTO
2013-10-24,5073.7,5073.7,5025.55,5039.3,0,NIFTY_AUTO
2013-10-27,5050.45,5082.85,5023.85,5034.8,0,NIFTY_AUTO
2013-10-28,5067.0,5162.89,5045.85,5153.5,0,NIFTY_AUTO
2013-10-29,5173.1,5189.1,5129.85,5155.8,0,NIFTY_AUTO
2013-10-30,5149.0,5184.05,5137.6,5163.89,0,NIFTY_AUTO
2013-10-31,5172.55,5238.6,5172.55,5228.8,0,NIFTY_AUTO
2013-11-02,5256.35,5268.85,5246.1,5258.6,0,NIFTY_AUTO
2013-11-04,5237.3,5288.65,5204.89,5248.0,0,NIFTY_AUTO
2013-11-05,5260.0,5278.9,5209.64,5216.7,0,NIFTY_AUTO
2013-11-06,5219.5,5253.7,5159.14,5167.8,0,NIFTY_AUTO
2013-11-07,5159.25,5201.7,5121.64,5137.39,0,NIFTY_AUTO
2013-11-10,5112.1,5125.64,5054.6,5083.5,0,NIFTY_AUTO
2013-11-11,5093.55,5094.39,4993.64,5003.5,0,NIFTY_AUTO
2013-11-12,4998.89,5051.3,4998.89,5027.3,0,NIFTY_AUTO
2013-11-13,5079.85,5184.14,5079.85,5177.89,0,NIFTY_AUTO
2013-11-17,5210.89,5239.7,5175.95,5233.8,0,NIFTY_AUTO
2013-11-18,5246.85,5262.0,5225.8,5250.4,0,NIFTY_AUTO
2013-11-19,5245.25,5262.4,5167.45,5179.6,0,NIFTY_AUTO
2013-11-20,5163.8,5181.75,5118.7,5132.1,0,NIFTY_AUTO
2013-11-21,5155.0,5158.55,5055.95,5071.6,0,NIFTY_AUTO
2013-11-24,5115.05,5186.2,5101.14,5175.5,0,NIFTY_AUTO
2013-11-25,5180.3,5210.85,5143.45,5201.1,0,NIFTY_AUTO
2013-11-26,5216.55,5259.15,5211.2,5253.3,0,NIFTY_AUTO
2013-11-27,5284.55,5321.05,5253.6,5275.9,0,NIFTY_AUTO
2013-11-28,5283.5,5320.5,5272.9,5283.1,0,NIFTY_AUTO
2013-12-01,5269.7,5323.85,5269.7,5310.9,0,NIFTY_AUTO
2013-12-02,5301.0,5319.45,5268.85,5287.3,0,NIFTY_AUTO
2013-12-03,5273.9,5295.65,5220.55,5230.0,0,NIFTY_AUTO
2013-12-04,5314.55,5314.55,5238.1,5245.9,0,NIFTY_AUTO
2013-12-05,5235.5,5308.8,5235.5,5273.5,0,NIFTY_AUTO
2013-12-08,5385.9,5385.9,5310.8,5351.7,0,NIFTY_AUTO
2013-12-09,5360.75,5366.25,5326.65,5347.5,0,NIFTY_AUTO
2013-12-10,5318.0,5330.1,5282.35,5293.8,0,NIFTY_AUTO
2013-12-11,5264.25,5264.85,5174.89,5180.89,0,NIFTY_AUTO
2013-12-12,5177.25,5216.25,5170.14,5180.2,0,NIFTY_AUTO
2013-12-15,5177.14,5184.8,5142.3,5150.7,0,NIFTY_AUTO
