time,open,high,low,close,volume
2014-02-24 05:30,6140.95,6191.85,6130.8,6186.1,0
2014-02-25 05:30,6205.7,6216.85,6176.6,6200.05,0
2014-02-26 05:30,6202.45,6245.95,6202.1,6238.8,0
2014-02-28 05:30,6228.45,6282.7,6228.1,6276.95,0
2014-03-03 05:30,6264.35,6277.75,6212.25,6221.45,0
2014-03-04 05:30,6216.75,6302.15,6215.7,6297.95,0
2014-03-05 05:30,6328.45,6336.25,6287.8,6328.65,0
2014-03-06 05:30,6344.75,6406.6,6339.7,6401.15,0
2014-03-07 05:30,6413.95,6537.8,6413.55,6526.65,0
2014-03-10 05:30,6491.7,6562.2,6487.35,6537.25,0
2014-03-11 05:30,6537.35,6562.85,6494.25,6511.9,0
2014-03-12 05:30,6497.5,6546.15,6487.3,6516.9,0
2014-03-13 05:30,6491.75,6561.45,6476.65,6493.1,0
2014-03-14 05:30,6447.25,6518.45,6432.7,6504.2,0
2014-03-18 05:30,6532.45,6574.95,6497.65,6516.65,0
2014-03-19 05:30,6530.0,6541.2,6506.0,6524.05,0
2014-03-20 05:30,6508.35,6523.65,6473.25,6483.1,0
2014-03-21 05:30,6515.2,6522.9,6485.7,6493.2,0
2014-03-22 05:30,6497.8,6502.65,6481.35,6494.9,0
2014-03-24 05:30,6510.5,6591.5,6510.5,6583.5,0
2014-03-25 05:30,6550.1,6595.55,6544.85,6589.75,0
2014-03-26 05:30,6615.65,6627.45,6580.6,6601.4,0
2014-03-27 05:30,6613.1,6673.95,6599.5,6641.75,0
2014-03-28 05:30,6673.05,6702.6,6643.8,6695.9,0
2014-03-31 05:30,6723.15,6730.05,6662.4,6704.2,0
2014-04-01 05:30,6729.5,6732.25,6675.45,6721.05,0
2014-04-02 05:30,6757.6,6763.5,6723.6,6752.55,0
2014-04-03 05:30,6772.05,6776.75,6696.9,6736.1,0
2014-04-04 05:30,6741.85,6741.85,6685.15,6694.35,0
2014-04-07 05:30,6694.25,6725.15,6650.4,6695.05,0
2014-04-09 05:30,6722.0,6808.7,6705.1,6796.2,0
2014-04-10 05:30,6803.05,6819.05,6777.3,6796.4,0
2014-04-11 05:30,6758.35,6789.35,6743.15,6776.3,0
2014-04-15 05:30,6792.7,6813.4,6711.75,6733.1,0
2014-04-16 05:30,6727.25,6748.65,6665.15,6675.3,0
2014-04-17 05:30,6695.45,6783.05,6684.4,6779.4,0
2014-04-21 05:30,6789.25,6825.45,6786.9,6817.65,0
2014-04-22 05:30,6822.9,6838.0,6806.25,6815.35,0
2014-04-23 05:30,6823.25,6861.6,6820.75,6840.8,0
2014-04-25 05:30,6855.8,6869.85,6772.85,6782.75,0
2014-04-28 05:30,6778.55,6786.25,6750.3,6761.25,0
2014-04-29 05:30,6769.0,6779.7,6708.65,6715.25,0
2014-04-30 05:30,6724.95,6780.15,6656.8,6696.4,0
2014-05-02 05:30,6709.95,6737.65,6689.5,6694.8,0
2014-05-05 05:30,6681.65,6741.05,6680.45,6699.35,0
2014-05-06 05:30,6719.25,6743.45,6701.9,6715.3,0
2014-05-07 05:30,6708.6,6718.75,6642.9,6652.55,0
2014-05-08 05:30,6669.9,6688.4,6638.55,6659.85,0
2014-05-09 05:30,6654.15,6871.35,6652.15,6858.8,0
2014-05-12 05:30,6863.4,7020.05,6862.9,7014.25,0
2014-05-13 05:30,7080.0,7172.35,7067.15,7108.75,0
2014-05-14 05:30,7112.0,7142.25,7080.9,7108.75,0
2014-05-15 05:30,7111.3,7152.55,7082.55,7123.15,0
2014-05-16 05:30,7270.2,7563.5,7130.65,7203.0,0
2014-05-19 05:30,7276.85,7291.1,7193.55,7263.55,0
2014-05-20 05:30,7309.95,7353.65,7247.7,7275.5,0
2014-05-21 05:30,7274.85,7287.15,7206.7,7252.9,0
2014-05-22 05:30,7289.95,7319.55,7258.15,7276.4,0
2014-05-23 05:30,7306.5,7381.0,7293.9,7367.1,0
2014-05-26 05:30,7428.75,7504.0,7269.05,7359.05,0
2014-05-27 05:30,7363.1,7372.95,7274.75,7318.0,0
2014-05-28 05:30,7324.95,7344.75,7302.6,7329.65,0
2014-05-29 05:30,7316.6,7325.4,7224.4,7235.65,0
2014-05-30 05:30,7254.85,7272.5,7118.45,7229.95,0
2014-06-02 05:30,7264.05,7368.6,7239.5,7362.5,0
2014-06-03 05:30,7375.35,7424.95,7342.15,7415.85,0
2014-06-04 05:30,7417.55,7433.3,7391.35,7402.25,0
2014-06-05 05:30,7399.75,7484.7,7360.5,7474.1,0
2014-06-06 05:30,7521.5,7592.7,7497.65,7583.4,0
2014-06-09 05:30,7621.65,7673.7,7580.25,7654.6,0
2014-06-10 05:30,7679.05,7683.2,7579.3,7656.4,0
2014-06-11 05:30,7672.4,7700.05,7589.05,7626.85,0
2014-06-12 05:30,7641.3,7658.0,7593.8,7649.9,0
2014-06-13 05:30,7668.2,7678.5,7525.35,7542.1,0
2014-06-16 05:30,7534.8,7548.6,7487.55,7533.55,0
2014-06-17 05:30,7525.05,7637.6,7509.25,7631.7,0
2014-06-18 05:30,7636.05,7663.0,7515.5,7558.2,0
2014-06-19 05:30,7580.05,7606.45,7502.55,7540.7,0
2014-06-20 05:30,7543.3,7560.55,7497.3,7511.45,0
2014-06-23 05:30,7514.0,7534.8,7441.6,7493.35,0
2014-06-24 05:30,7515.2,7593.35,7515.2,7580.2,0
2014-06-25 05:30,7588.55,7589.25,7557.05,7569.25,0
2014-06-26 05:30,7554.1,7570.2,7481.3,7493.2,0
2014-06-27 05:30,7514.2,7538.75,7482.3,7508.8,0
2014-06-30 05:30,7534.05,7623.65,7531.6,7611.35,0
2014-07-01 05:30,7629.0,7649.5,7618.15,7634.7,0
2014-07-02 05:30,7683.05,7732.4,7677.3,7725.15,0
2014-07-03 05:30,7734.35,7754.65,7706.8,7714.8,0
2014-07-04 05:30,7718.1,7758.0,7661.3,7751.6,0
2014-07-07 05:30,7780.4,7792.0,7755.1,7787.15,0
2014-07-08 05:30,7804.05,7808.85,7595.9,7623.2,0
2014-07-09 05:30,7637.95,7650.1,7551.65,7585.0,0
2014-07-10 05:30,7589.5,7731.05,7479.05,7567.75,0
2014-07-11 05:30,7584.1,7625.85,7447.2,7459.6,0
2014-07-14 05:30,7469.0,7478.45,7422.15,7454.15,0
2014-07-15 05:30,7491.3,7534.9,7459.15,7526.65,0
2014-07-16 05:30,7564.15,7640.1,7532.45,7624.4,0
2014-07-17 05:30,7612.7,7655.65,7612.7,7640.45,0
2014-07-18 05:30,7630.25,7685.0,7595.5,7663.9,0
2014-07-21 05:30,7701.65,7722.1,7674.0,7684.2,0
2014-07-22 05:30,7708.2,7773.85,7704.8,7767.85,0
2014-07-23 05:30,7794.9,7809.2,7752.9,7795.75,0
2014-07-24 05:30,7796.25,7835.65,7771.65,7830.6,0
2014-07-25 05:30,7828.2,7840.95,7748.6,7790.45,0
2014-07-28 05:30,7792.9,7799.9,7722.65,7748.7,0
2014-07-30 05:30,7746.2,7798.7,7707.6,7791.4,0
2014-07-31 05:30,7784.65,7791.85,7711.15,7721.3,0
2014-08-01 05:30,7662.5,7716.7,7593.9,7602.6,0
2014-08-04 05:30,7639.55,7694.8,7622.05,7683.65,0
2014-08-05 05:30,7706.65,7752.45,7638.05,7746.55,0
2014-08-06 05:30,7726.15,7740.95,7658.95,7672.05,0
2014-08-07 05:30,7651.15,7708.95,7630.4,7649.25,0
2014-08-08 05:30,7588.7,7592.45,7540.1,7568.55,0
2014-08-11 05:30,7619.85,7635.55,7598.6,7625.95,0
2014-08-12 05:30,7688.8,7735.75,7654.8,7727.05,0
2014-08-13 05:30,7717.3,7757.1,7695.7,7739.55,0
2014-08-14 05:30,7756.15,7796.7,7739.1,7791.7,0
2014-08-18 05:30,7785.25,7880.5,7779.2,7874.25,0
2014-08-19 05:30,7901.0,7918.55,7881.15,7897.5,0
2014-08-20 05:30,7915.8,7922.7,7864.05,7875.3,0
2014-08-21 05:30,7875.35,7919.65,7855.95,7891.1,0
2014-08-22 05:30,7904.55,7929.05,7900.05,7913.2,0
2014-08-25 05:30,7931.75,7968.25,7897.95,7906.3,0
2014-08-26 05:30,7874.5,7915.45,7862.45,7904.75,0
2014-08-27 05:30,7933.9,7946.85,7916.55,7936.05,0
2014-08-28 05:30,7942.25,7967.8,7939.2,7954.35,0
2014-09-01 05:30,7990.35,8035.0,7984.0,8027.7,0
2014-09-02 05:30,8038.6,8101.95,8036.55,8083.05,0
2014-09-03 05:30,8110.85,8141.9,8092.25,8114.6,0
2014-09-04 05:30,8114.2,8114.8,8060.9,8095.95,0
2014-09-05 05:30,8099.9,8122.7,8049.85,8086.85,0
2014-09-08 05:30,8132.95,8180.2,8126.15,8173.9,0
2014-09-09 05:30,8161.9,8174.55,8126.5,8152.95,0
2014-09-10 05:30,8135.55,8135.75,8082.1,8094.1,0
2014-09-11 05:30,8115.15,8127.95,8057.3,8085.7,0
2014-09-12 05:30,8087.05,8114.3,8071.6,8105.5,0
2014-09-15 05:30,8070.35,8077.3,8030.0,8042.0,0
2014-09-16 05:30,8036.6,8044.9,7925.15,7932.9,0
2014-09-17 05:30,7971.5,7990.65,7936.95,7975.5,0
2014-09-18 05:30,7950.65,8120.85,7939.7,8114.75,0
2014-09-19 05:30,8129.4,8160.9,8105.35,8121.45,0
2014-09-22 05:30,8084.45,8159.9,8064.8,8146.3,0
2014-09-23 05:30,8144.4,8159.75,8008.1,8017.55,0
2014-09-24 05:30,8015.55,8042.05,7950.05,8002.4,0
2014-09-25 05:30,8003.3,8019.3,7877.35,7911.85,0
2014-09-26 05:30,7885.85,7993.3,7841.8,7968.85,0
2014-09-29 05:30,7978.45,7991.75,7934.7,7958.9,0
2014-09-30 05:30,7948.8,8030.9,7923.85,7964.8,0
2014-10-01 05:30,7960.5,7977.5,7936.7,7945.55,0
2014-10-07 05:30,7897.4,7943.05,7842.7,7852.4,0
2014-10-08 05:30,7828.75,7869.9,7815.75,7842.7,0
2014-10-09 05:30,7886.5,7972.35,7886.5,7960.55,0
2014-10-10 05:30,7911.0,7924.05,7848.45,7859.95,0
2014-10-13 05:30,7831.0,7901.15,7796.0,7884.25,0
2014-10-14 05:30,7923.25,7928.0,7825.45,7864.0,0
2014-10-16 05:30,7837.3,7893.9,7729.65,7748.2,0
2014-10-17 05:30,7733.75,7819.2,7723.85,7779.7,0
2014-10-20 05:30,7896.95,7905.95,7856.95,7879.4,0
2014-10-21 05:30,7906.15,7936.6,7874.35,7927.75,0
2014-10-22 05:30,7997.8,8005.0,7974.55,7995.9,0
2014-10-23 05:30,8027.7,8031.75,8008.85,8014.55,0
2014-10-27 05:30,8064.35,8064.4,7985.65,7991.7,0
2014-10-28 05:30,8002.4,8037.8,7995.05,8027.6,0
2014-10-29 05:30,8077.05,8097.95,8052.25,8090.45,0
2014-10-30 05:30,8085.2,8181.55,8085.2,8169.2,0
2014-10-31 05:30,8200.8,8330.75,8198.05,8322.2,0
2014-11-03 05:30,8348.15,8350.6,8297.65,8324.15,0
2014-11-05 05:30,8351.25,8365.55,8323.5,8338.3,0
2014-11-07 05:30,8331.85,8360.35,8290.25,8337.0,0
2014-11-10 05:30,8337.8,8383.05,8304.45,8344.25,0
2014-11-11 05:30,8354.1,8378.7,8321.85,8362.65,0
2014-11-12 05:30,8378.9,8415.05,8370.5,8383.3,0
2014-11-13 05:30,8405.25,8408.0,8320.35,8357.85,0
2014-11-14 05:30,8360.7,8400.65,8346.8,8389.9,0
2014-11-17 05:30,8378.4,8438.1,8349.1,8430.75,0
2014-11-18 05:30,8441.25,8454.5,8407.25,8425.9,0
2014-11-19 05:30,8440.65,8455.65,8360.5,8382.3,0
2014-11-20 05:30,8406.5,8410.85,8353.15,8401.9,0
2014-11-21 05:30,8408.2,8489.8,8398.6,8477.35,0
2014-11-24 05:30,8490.95,8534.65,8490.8,8530.15,0
2014-11-25 05:30,8530.8,8535.35,8429.45,8463.1,0
2014-11-26 05:30,8450.3,8500.3,8438.65,8475.75,0
2014-11-27 05:30,8477.8,8506.75,8456.35,8494.2,0
2014-11-28 05:30,8516.8,8617.0,8516.25,8588.25,0
2014-12-01 05:30,8605.1,8623.0,8545.15,8555.9,0
2014-12-02 05:30,8535.45,8560.2,8504.65,8524.7,0
2014-12-03 05:30,8528.7,8546.95,8508.35,8537.65,0
2014-12-04 05:30,8582.4,8626.95,8526.4,8564.4,0
2014-12-05 05:30,8584.25,8588.35,8523.9,8538.3,0
2014-12-08 05:30,8538.65,8546.35,8432.25,8438.25,0
2014-12-09 05:30,8439.3,8444.5,8330.5,8340.7,0
2014-12-10 05:30,8318.05,8376.8,8317.0,8355.65,0
2014-12-11 05:30,8338.85,8348.3,8272.4,8292.9,0
2014-12-12 05:30,8302.0,8321.9,8216.3,8224.1,0
2014-12-15 05:30,8160.75,8242.4,8152.5,8219.6,0
2014-12-16 05:30,8172.6,8189.35,8052.6,8067.6,0
2014-12-17 05:30,8041.2,8082.0,7961.35,8029.8,0
2014-12-18 05:30,8138.9,8174.3,8084.9,8159.3,0
2014-12-19 05:30,8230.45,8263.45,8208.6,8225.2,0
2014-12-22 05:30,8255.0,8330.95,8228.2,8324.0,0
2014-12-23 05:30,8324.6,8364.75,8252.85,8267.0,0
2014-12-24 05:30,8272.05,8286.4,8155.25,8174.1,0
2014-12-26 05:30,8204.8,8234.55,8147.95,8200.7,0
2014-12-29 05:30,8214.7,8279.15,8214.7,8246.3,0
2014-12-30 05:30,8260.3,8268.25,8220.55,8248.25,0
2014-12-31 05:30,8243.9,8291.0,8243.75,8282.7,0
2015-01-01 05:30,8272.8,8294.7,8248.75,8284.0,0
2015-01-02 05:30,8288.7,8410.6,8288.7,8395.45,0
2015-01-05 05:30,8407.95,8445.6,8363.9,8378.4,0
2015-01-06 05:30,8325.3,8327.85,8111.35,8127.35,0
2015-01-07 05:30,8118.65,8151.2,8065.45,8102.1,0
2015-01-08 05:30,8191.4,8243.5,8167.3,8234.6,0
2015-01-09 05:30,8285.45,8303.3,8190.8,8284.5,0
2015-01-12 05:30,8291.35,8332.6,8245.6,8323.0,0
2015-01-13 05:30,8346.15,8356.65,8267.9,8299.4,0
2015-01-14 05:30,8307.25,8326.45,8236.65,8277.55,0
2015-01-15 05:30,8424.5,8527.1,8380.55,8494.15,0
2015-01-16 05:30,8504.05,8530.75,8452.25,8513.8,0
2015-01-19 05:30,8550.05,8570.95,8531.5,8550.7,0
2015-01-20 05:30,8575.1,8707.9,8574.5,8695.6,0
2015-01-21 05:30,8719.65,8741.85,8689.6,8729.5,0
2015-01-22 05:30,8745.85,8774.15,8727.0,8761.4,0
2015-01-23 05:30,8827.95,8866.4,8795.4,8835.6,0
2015-01-27 05:30,8871.35,8925.05,8825.45,8910.5,0
2015-01-28 05:30,8902.75,8985.05,8874.05,8914.3,0
2015-01-29 05:30,8901.5,8966.65,8861.25,8952.35,0
2015-01-30 05:30,8996.6,8996.6,8775.1,8808.9,0
2015-02-02 05:30,8802.5,8840.8,8751.1,8797.4,0
2015-02-03 05:30,8823.15,8837.3,8726.65,8756.55,0
2015-02-04 05:30,8789.15,8792.85,8704.4,8723.7,0
2015-02-05 05:30,8733.1,8838.45,8683.65,8711.7,0
2015-02-06 05:30,8696.85,8726.2,8645.55,8661.05,0
2015-02-09 05:30,8584.4,8605.55,8516.35,8526.35,0
2015-02-10 05:30,8478.1,8646.25,8470.5,8565.55,0
2015-02-11 05:30,8603.3,8651.95,8593.65,8627.4,0
2015-02-12 05:30,8676.95,8732.55,8599.25,8711.55,0
2015-02-13 05:30,8741.5,8822.1,8729.65,8805.5,0
2015-02-16 05:30,8831.4,8870.1,8793.4,8809.35,0
2015-02-18 05:30,8811.55,8894.3,8808.9,8869.1,0
2015-02-19 05:30,8883.05,8913.45,8794.45,8895.3,0
2015-02-20 05:30,8895.5,8899.95,8816.3,8833.6,0
2015-02-23 05:30,8856.85,8869.0,8736.1,8754.95,0
2015-02-24 05:30,8772.9,8800.5,8726.75,8762.1,0
2015-02-25 05:30,8801.9,8840.65,8751.4,8767.25,0
2015-02-26 05:30,8779.0,8786.05,8669.45,8683.85,0
2015-02-27 05:30,8729.5,8856.95,8717.45,8844.6,0
2015-02-28 05:30,8913.05,8941.1,8751.35,8901.85,0
2015-03-02 05:30,8953.85,8972.35,8885.45,8956.75,0
2015-03-03 05:30,8962.85,9008.4,8925.55,8996.25,0
2015-03-04 05:30,9109.15,9119.2,8893.95,8922.65,0
2015-03-05 05:30,8929.4,8957.55,8849.35,8937.75,0
2015-03-09 05:30,8891.15,8891.3,8740.45,8756.75,0
2015-03-10 05:30,8769.75,8778.0,8677.35,8712.05,0
2015-03-11 05:30,8728.75,8755.6,8682.35,8699.95,0
2015-03-12 05:30,8740.65,8787.2,8732.9,8776.0,0
2015-03-13 05:30,8844.05,8849.75,8631.75,8647.75,0
2015-03-16 05:30,8656.75,8663.55,8612.0,8633.15,0
2015-03-17 05:30,8689.1,8742.55,8630.8,8723.3,0
2015-03-18 05:30,8742.9,8747.25,8664.0,8685.9,0
2015-03-19 05:30,8749.45,8788.2,8614.65,8634.65,0
2015-03-20 05:30,8627.9,8627.9,8553.0,8570.9,0
2015-03-23 05:30,8591.55,8608.35,8540.55,8550.9,0
2015-03-24 05:30,8537.05,8627.75,8535.85,8542.95,0
2015-03-25 05:30,8568.9,8573.75,8516.55,8530.8,0
2015-03-26 05:30,8474.95,8499.45,8325.35,8342.15,0
2015-03-27 05:30,8396.0,8413.2,8269.15,8341.4,0
2015-03-30 05:30,8390.95,8504.55,8380.75,8492.3,0
2015-03-31 05:30,8527.6,8550.45,8454.15,8491.0,0
2015-04-01 05:30,8483.7,8603.4,8464.75,8586.25,0
2015-04-06 05:30,8615.8,8667.55,8573.75,8659.9,0
2015-04-07 05:30,8684.45,8693.6,8586.85,8660.3,0
2015-04-08 05:30,8698.95,8730.5,8679.8,8714.4,0
2015-04-09 05:30,8756.2,8785.5,8682.45,8778.3,0
2015-04-10 05:30,8774.35,8787.4,8733.6,8780.35,0
2015-04-13 05:30,8801.75,8841.65,8762.1,8834.0,0
2015-04-15 05:30,8844.75,8844.8,8722.4,8750.2,0
2015-04-16 05:30,8757.05,8760.0,8645.65,8706.7,0
2015-04-17 05:30,8698.05,8699.85,8596.7,8606.0,0
2015-04-20 05:30,8618.8,8619.95,8422.75,8448.1,0
2015-04-21 05:30,8416.1,8469.35,8352.7,8377.75,0
2015-04-22 05:30,8400.4,8449.95,8284.7,8429.7,0
2015-04-23 05:30,8478.2,8504.95,8361.85,8398.3,0
2015-04-24 05:30,8405.7,8413.3,8273.35,8305.25,0
2015-04-27 05:30,8330.55,8334.45,8202.35,8213.8,0
2015-04-28 05:30,8215.55,8308.0,8185.15,8285.6,0
2015-04-29 05:30,8274.8,8308.2,8219.2,8239.75,0
2015-04-30 05:30,8224.5,8229.4,8144.75,8181.5,0
2015-05-04 05:30,8230.05,8346.0,8220.45,8331.95,0
2015-05-05 05:30,8338.4,8355.65,8280.6,8324.8,0
2015-05-06 05:30,8316.6,8331.95,8083.0,8097.0,0
2015-05-07 05:30,8077.0,8122.6,7997.15,8057.3,0
2015-05-08 05:30,8131.5,8224.95,8123.45,8191.5,0
2015-05-11 05:30,8243.2,8332.75,8224.65,8325.25,0
2015-05-12 05:30,8326.15,8326.65,8115.3,8126.95,0
2015-05-13 05:30,8181.55,8254.95,8089.8,8235.45,0
2015-05-14 05:30,8232.45,8236.25,8137.3,8224.2,0
2015-05-15 05:30,8240.3,8279.2,8212.2,8262.35,0
2015-05-18 05:30,8284.95,8384.6,8271.95,8373.65,0
2015-05-19 05:30,8356.2,8427.8,8335.0,8365.65,0
2015-05-20 05:30,8392.65,8440.35,8391.45,8423.25,0
2015-05-21 05:30,8434.5,8446.35,8382.5,8421.0,0
2015-05-22 05:30,8432.5,8489.55,8420.6,8458.95,0
2015-05-25 05:30,8438.15,8441.95,8364.15,8370.25,0
2015-05-26 05:30,8377.1,8378.9,8320.05,8339.35,0
2015-05-27 05:30,8302.75,8342.85,8277.95,8334.6,0
2015-05-28 05:30,8345.7,8364.5,8270.15,8319.0,0
2015-05-29 05:30,8327.1,8443.9,8305.7,8433.65,0
2015-06-01 05:30,8417.25,8467.15,8405.4,8433.4,0
2015-06-02 05:30,8442.8,8445.35,8226.05,8236.45,0
2015-06-03 05:30,8232.45,8236.7,8094.15,8135.1,0
2015-06-04 05:30,8155.15,8160.05,8056.75,8130.65,0
2015-06-05 05:30,8119.15,8191.0,8100.15,8114.7,0
2015-06-08 05:30,8124.35,8131.0,8030.55,8044.15,0
2015-06-09 05:30,8026.5,8057.15,8005.15,8022.4,0
2015-06-10 05:30,8024.15,8152.25,8023.8,8124.45,0
2015-06-11 05:30,8157.3,8163.05,7958.25,7965.35,0
2015-06-12 05:30,7959.85,7995.6,7940.3,7982.9,0
2015-06-15 05:30,7986.6,8057.7,7944.85,8013.9,0
2015-06-16 05:30,8004.2,8061.85,7952.35,8047.3,0
2015-06-17 05:30,8084.2,8136.85,8048.95,8091.55,0
2015-06-18 05:30,8113.7,8186.9,8101.8,8174.6,0
2015-06-19 05:30,8201.15,8250.8,8195.65,8224.95,0
2015-06-22 05:30,8259.3,8369.45,8257.4,8353.1,0
2015-06-23 05:30,8377.45,8398.45,8334.95,8381.55,0
2015-06-24 05:30,8399.4,8421.35,8338.9,8360.85,0
2015-06-25 05:30,8336.25,8423.15,8329.5,8398.0,0
2015-06-26 05:30,8393.95,8408.55,8339.7,8381.1,0
2015-06-29 05:30,8247.05,8329.45,8195.65,8318.4,0
2015-06-30 05:30,8316.35,8378.0,8298.95,8368.5,0
2015-07-01 05:30,8376.25,8481.6,8370.15,8453.05,0
2015-07-02 05:30,8471.95,8479.25,8433.2,8444.9,0
2015-07-03 05:30,8440.1,8497.75,8424.15,8484.9,0
2015-07-06 05:30,8386.15,8533.15,8386.15,8522.15,0
2015-07-07 05:30,8525.5,8561.35,8483.85,8510.8,0
2015-07-08 05:30,8439.2,8457.5,8341.4,8363.05,0
2015-07-09 05:30,8364.85,8400.3,8323.0,8328.55,0
2015-07-10 05:30,8365.7,8377.1,8315.4,8360.55,0
2015-07-13 05:30,8397.25,8471.65,8355.4,8459.65,0
2015-07-14 05:30,8470.6,8480.25,8424.1,8454.1,0
2015-07-15 05:30,8463.4,8531.4,8462.95,8523.8,0
2015-07-16 05:30,8546.15,8616.1,8542.9,8608.05,0
2015-07-17 05:30,8623.65,8642.95,8593.15,8609.85,0
2015-07-20 05:30,8623.9,8624.1,8559.0,8603.45,0
2015-07-21 05:30,8601.5,8646.75,8517.9,8529.45,0
2015-07-22 05:30,8512.25,8643.9,8498.65,8633.5,0
2015-07-23 05:30,8643.95,8654.75,8573.8,8589.8,0
2015-07-24 05:30,8588.15,8589.15,8513.5,8521.55,0
2015-07-27 05:30,8492.1,8492.2,8351.55,8361.0,0
2015-07-28 05:30,8371.1,8397.4,8321.75,8337.0,0
2015-07-29 05:30,8365.6,8381.5,8338.45,8375.05,0
2015-07-30 05:30,8417.0,8458.9,8408.3,8421.8,0
2015-07-31 05:30,8456.1,8548.95,8448.0,8532.85,0
2015-08-03 05:30,8510.65,8563.95,8508.1,8543.05,0
2015-08-04 05:30,8564.1,8565.15,8448.25,8516.9,0
2015-08-05 05:30,8547.45,8591.85,8545.85,8567.95,0
2015-08-06 05:30,8585.8,8606.3,8551.5,8588.65,0
2015-08-07 05:30,8580.8,8595.95,8552.7,8564.6,0
2015-08-10 05:30,8577.0,8621.55,8497.8,8525.6,0
2015-08-11 05:30,8548.45,8556.25,8441.3,8462.35,0
2015-08-12 05:30,8445.7,8446.95,8337.95,8349.45,0
2015-08-13 05:30,8384.45,8429.5,8339.75,8355.85,0
2015-08-14 05:30,8402.35,8530.1,8381.2,8518.55,0
2015-08-17 05:30,8530.5,8530.6,8428.05,8477.3,0
2015-08-18 05:30,8505.85,8525.75,8433.6,8466.55,0
2015-08-19 05:30,8468.05,8520.45,8425.95,8495.15,0
2015-08-20 05:30,8471.05,8501.35,8359.75,8372.75,0
2015-08-21 05:30,8305.4,8322.2,8225.05,8299.95,0
2015-08-24 05:30,8055.95,8060.05,7769.4,7809.0,0
2015-08-25 05:30,7895.4,7925.4,7667.25,7880.7,0
2015-08-26 05:30,7865.25,7930.05,7777.1,7791.85,0
2015-08-27 05:30,7921.6,7963.6,7862.3,7948.95,0
2015-08-28 05:30,8053.7,8091.8,7961.65,8001.95,0
2015-08-31 05:30,8009.25,8043.6,7947.95,7971.3,0
2015-09-01 05:30,7907.95,7929.1,7746.5,7785.85,0
2015-09-02 05:30,7856.65,7862.55,7699.25,7717.0,0
2015-09-03 05:30,7774.45,7845.6,7754.05,7823.0,0
2015-09-04 05:30,7803.4,7804.9,7626.85,7655.05,0
2015-09-07 05:30,7685.85,7705.05,7545.9,7558.8,0
2015-09-08 05:30,7587.7,7720.9,7539.5,7688.25,0
2015-09-09 05:30,7805.85,7846.05,7764.55,7818.6,0
2015-09-10 05:30,7729.05,7819.85,7678.5,7788.1,0
2015-09-11 05:30,7833.8,7864.85,7759.9,7789.3,0
2015-09-14 05:30,7811.1,7879.95,7761.85,7872.25,0
2015-09-15 05:30,7867.35,7880.0,7799.75,7829.1,0
2015-09-16 05:30,7886.85,7913.9,7853.3,7899.15,0
2015-09-18 05:30,7967.45,8055.0,7955.85,7981.9,0
2015-09-21 05:30,7911.5,7987.9,7908.35,7977.1,0
2015-09-22 05:30,8014.8,8021.6,7787.75,7812.0,0
2015-09-23 05:30,7737.35,7882.9,7723.25,7845.95,0
2015-09-24 05:30,7838.4,7894.5,7804.1,7868.5,0
2015-09-28 05:30,7892.8,7893.95,7787.95,7795.7,0
2015-09-29 05:30,7725.7,7926.55,7691.2,7843.3,0
2015-09-30 05:30,7924.25,7957.7,7874.5,7948.9,0
2015-10-01 05:30,7992.05,8008.25,7930.65,7950.9,0
2015-10-05 05:30,8005.1,8128.9,8005.1,8119.3,0
2015-10-06 05:30,8180.45,8180.95,8096.5,8152.9,0
2015-10-07 05:30,8146.2,8188.9,8132.9,8177.4,0
2015-10-08 05:30,8196.75,8196.75,8105.85,8129.35,0
2015-10-09 05:30,8186.35,8232.2,8139.65,8189.7,0
2015-10-12 05:30,8231.5,8244.5,8128.2,8143.6,0
2015-10-13 05:30,8121.95,8150.25,8088.6,8131.7,0
2015-10-14 05:30,8102.4,8139.3,8096.35,8107.9,0
2015-10-15 05:30,8134.35,8190.55,8129.8,8179.5,0
2015-10-16 05:30,8193.65,8246.4,8147.65,8238.15,0
2015-10-19 05:30,8262.55,8283.05,8239.2,8275.05,0
2015-10-20 05:30,8280.3,8294.05,8229.2,8261.65,0
2015-10-21 05:30,8258.35,8294.4,8217.15,8251.7,0
2015-10-23 05:30,8308.25,8328.1,8280.75,8295.45,0
2015-10-26 05:30,8333.65,8336.3,8252.05,8260.55,0
2015-10-27 05:30,8230.35,8241.95,8217.05,8232.9,0
2015-10-28 05:30,8188.9,8209.1,8131.8,8171.2,0
2015-10-29 05:30,8175.45,8179.6,8098.0,8111.75,0
2015-10-30 05:30,8123.55,8146.1,8044.4,8065.8,0
2015-11-02 05:30,8054.55,8060.7,7995.6,8050.8,0
2015-11-03 05:30,8086.35,8100.35,8031.75,8060.7,0
2015-11-04 05:30,8104.9,8116.1,8027.3,8040.2,0
2015-11-05 05:30,8030.35,8031.2,7944.1,7955.45,0
2015-11-06 05:30,7956.55,8002.65,7926.15,7954.3,0
2015-11-09 05:30,7788.25,7937.75,7771.7,7915.2,0
2015-11-10 05:30,7877.6,7885.1,7772.85,7783.35,0
2015-11-11 05:30,7838.8,7847.95,7819.1,7825.0,0
2015-11-13 05:30,7762.45,7775.1,7730.9,7762.25,0
2015-11-16 05:30,7732.95,7838.85,7714.15,7806.6,0
